fonte,registro_id,codigo_ibge,municipio,uf,orgao_razao_social,data_referencia,valor_global,objeto,eixo_id,subeixo_id,keywords_hit,estagio
PNCP,22681423000157-2-000119/2025,3126703,Francisco Sá,MG,MUNICIPIO DE FRANCISCO SA,2025-05-21,1050.0,CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR  PNAE EM ATENDIMENTO A SECRETARIA MUNICIPAL DE EDUCACAO DE FRANCISCO SAMG.,seguranca_alimentar,alimentacao_escolar,alimentacao escolar;pnae,contratado
PNCP,22681423000157-2-000119/2025,3126703,Francisco Sá,MG,MUNICIPIO DE FRANCISCO SA,2025-05-21,1050.0,CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR  PNAE EM ATENDIMENTO A SECRETARIA MUNICIPAL DE EDUCACAO DE FRANCISCO SAMG.,seguranca_alimentar,agricultura_familiar,agricultura familiar,contratado
PNCP,17747924000159-2-000018/2025,3160702,Santos Dumont,MG,MUNICIPIO DE SANTOS DUMONT,2025-02-10,23223.76,Contratação de pessoa jurídica / fisica em caráter emergencial para Prestação de Serviços de Transporte Escolar em veículo próprio para atendimento as necessidades da Secretaria Municipal de Educação e Cultura.,busca_ativa_escolar,transporte_escolar,transporte escolar,contratado
PNCP,94705936000161-2-001210/2025,4316758,Santa Clara do Sul,RS,MUNICIPIO DE SANTA CLARA DO SUL,2025-09-01,277.56,ALIMENTAÇÃO ESCOLAR PARA O PERÍODO DE 08/09/2025 ATÉ 12/09/2025 PARA A EMEF PROFESSOR SERENO AFONSO HEISLER.DEVERÁ CONSTAR NA NF A OPÇÃO PELO SIMPLES NACIONAL OU A ALÍQUOTA DE IR A SER RETIDO. INFORMAR O Nº DO EMPENHO NA NOTA FISCAL.CONFORME PROCESSO ADMINISTRATIVO Nº 2.145/2025.,seguranca_alimentar,alimentacao_escolar,alimentacao escolar,contratado
PNCP,17747924000159-2-000019/2025,3160702,Santos Dumont,MG,MUNICIPIO DE SANTOS DUMONT,2025-02-10,16470.72,Contratação de pessoa jurídica / fisica em caráter emergencial para Prestação de Serviços de Transporte Escolar em veículo próprio para atendimento as necessidades da Secretaria Municipal de Educação e Cultura.,busca_ativa_escolar,transporte_escolar,transporte escolar,contratado
PNCP,94705936000161-2-001211/2025,4316758,Santa Clara do Sul,RS,MUNICIPIO DE SANTA CLARA DO SUL,2025-09-01,896.72,ALIMENTAÇÃO ESCOLAR PARA O PERÍODO DE 08/09/2025 ATÉ 12/09/2025 PARA A EMEF PROFESSOR SERENO AFONSO HEISLER.DEVERÁ CONSTAR NA NF A OPÇÃO PELO SIMPLES NACIONAL OU A ALÍQUOTA DE IR A SER RETIDO. INFORMAR O Nº DO EMPENHO NA NOTA FISCAL.CONFORME PROCESSO ADMINISTRATIVO Nº 2.145/2025.,seguranca_alimentar,alimentacao_escolar,alimentacao escolar,contratado
PNCP,87838330000139-2-001194/2025,4308102,Feliz,RS,MUNICIPIO DE FELIZ,2025-08-29,1977.64,REGISTRO DE PRECOS PARA FUTURA AQUISICAO DE GENEROS ALIMENTICIOS PARA A ALIMENTACAO ESCOLAR DO MUNICIPIO DE FELIZ RS.,seguranca_alimentar,alimentacao_escolar,alimentacao escolar,contratado
PNCP,94705936000161-2-001212/2025,4316758,Santa Clara do Sul,RS,MUNICIPIO DE SANTA CLARA DO SUL,2025-09-01,196.8,ALIMENTAÇÃO ESCOLAR PARA O PERÍODO DE 08/09/2025 ATÉ 12/09/2025 PARA A EMEF PROFESSOR SERENO AFONSO HEISLER.DEVERÁ CONSTAR NA NF A OPÇÃO PELO SIMPLES NACIONAL OU A ALÍQUOTA DE IR A SER RETIDO. INFORMAR O Nº DO EMPENHO NA NOTA FISCAL.CONFORME PROCESSO ADMINISTRATIVO Nº 2.145/2025.,seguranca_alimentar,alimentacao_escolar,alimentacao escolar,contratado
PNCP,29115441000110-2-000047/2025,3305901,Trajano de Moraes,RJ,MUNICIPIO DE TRAJANO DE MORAES,2025-08-13,28582.5,Aquisição de gêneros alimentícios para utilização na merenda escolar,seguranca_alimentar,alimentacao_escolar,merenda escolar;merenda,contratado
PNCP,29115441000110-2-000048/2025,3305901,Trajano de Moraes,RJ,MUNICIPIO DE TRAJANO DE MORAES,2025-08-13,87024.09,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA UTILIZAÇÃO NA MERENDA ESCOLAR,seguranca_alimentar,alimentacao_escolar,merenda escolar;merenda,contratado
PNCP,29115441000110-2-000049/2025,3305901,Trajano de Moraes,RJ,MUNICIPIO DE TRAJANO DE MORAES,2025-08-29,93304.72,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA UTILIZAÇÃO NA MERENDA ESCOLAR,seguranca_alimentar,alimentacao_escolar,merenda escolar;merenda,contratado
PNCP,07663917000115-2-000671/2025,2304251,Cruz,CE,MUNICIPIO DE CRUZ,2025-08-08,1549.0,"PANFLETO. TAMANHO 15X21CM, 4X0 CORES, PAPEL COUCHÊ 115G, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | FICHA DE ENCAMINHAMENTO CAPS. TAMANHO 21X30CM, 100X1 VIAS, 1X0 COR, PAPEL OFFSET 75G, PRODUZIDA CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | LAUDO PARA SOLICITAÇÃO DE AIH. TAMANHO 21X30CM, 100X1 VIAS, 1X0 COR, PAPEL OFFSET 75G, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | TROFÉU COM CORTE A LASER E IMPRESSÃO DIGITAL COLORIDA COM APLICAÇÃO DE RESINA. MEDINDO 20CM DE ALTURA EM ACRÍLICO 2,4MM E BASE DE GRANITO, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | PARTOGRAMA. TAMANHO 21X30CM, 100X1 VIAS, 1X1 COR, PAPEL OFFSET 75G, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | TROFÉU COM CORTE A LASER E IMPRESSÃO DIGITAL COLORIDA COM APLICAÇÃO DE RESINA. MEDINDO 60CM DE ALTURA EM ACRÍLICO 4MM E BASE DE GRANITO, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | PRESCRIÇÃO MÉDICA. TAMANHO 21X30CM, 1X1 COR, 100X1 VIAS, PAPEL OFFSET 75G, PRODUZIDA CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | PLACAS DE SINALIZAÇÃO INTERNA EM AÇO ESCOVADO COM APLICAÇÃO DE ADESIVO LEITOSO E ADESIVO RECORTE. ADESIVO REFLETIVO 3M, EM CORES VARIADAS, TAMANHO 10X30CM, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. (EXCLUSIVO ME OU EPP) | PAINEL EM LONA FOSCA PERSONALIZADO. TAMANHO 2X1,50M, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | FICHA DE CONTROLE DE VISITAS ENDEMIAS. TAMANHO 21X30CM, 100X1 VIAS, 1X0 COR, PAPEL OFFSET 75G, PRODUZIDA CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | BANDEIRA DO MUNICÍPIO DE CRUZ. NO TAMANHO 1,30 X 0,90M, 02 FACES, DETALHES IMPRESSOS E BORDADOS, CONFECCIONADA EM POLIAMIDA RESINADO (NYLON PARAQUEDAS). (AMPLA DISPUTA) | CRACHÁ. TAMANHO 8,5X5,5CM, CONFECCIONADO EM PVC LAMINADO MULTICOLORIDO E CORDÃO LISO VERDE 840X12MM EM POLIÉSTER COM IMPRESSÃO, TERMINAL EM ARGOLA, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | MOCHILA SACO PERSONALIZADA. MALHA 100% POLIÉSTER, ALÇAS EM NYLON TRANÇADO REGULÁVEL. IMPRESSÃO FRENTE E COSTA. MEDIDAS APROXIMADAS: 25 X 30CM ( L X A). (EXCLUSIVO ME OU EPP) | FICHA DE INTERNAÇÃO E SUMÁRIO DE ALTA. TAMANHO 21X30CM, 100X1 VIAS, 1X0 COR, PAPEL OFFSET 75G, PRODUZIDA CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | BANDEIRA NACIONAL DO BRASIL. NO TAMANHO 1,30CM X 0,90CM, 02 FACES, DETALHES IMPRESSOS E BORDADOS, CONFECCIONADA EM POLIAMIDA RESINADO (NYLON PARAQUEDAS). (AMPLA DISPUTA) | MEDALHA CONFECCIONADA EM ACRÍLICO CRISTAL. COM CORTE A LASER, COM APLICAÇÃO DE VINIL DIGITALIZADO, COLORIDO, MEDINDO 7CM DE DIÂMETRO, EM ACRÍLICO 2,4MM E FITA CETIM 22MM, PRODUZIDA CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | PANFLETO. TAMANHO 15X21CM, 4X4 CORES, PAPEL COUCHÊ 115G, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | PANFLETO. TAMANHO 30X21CM, 4X4 CORES, PAPEL COUCHÊ 115G, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | LAUDO PARA SOLICITAÇÃO/AUTORIZAÇÃO DE MUDANÇA DE PROCEDIMENTO. TAMANHO 21X30CM, 100X1 VIAS, 1X1 COR, PAPEL OFFSET 75G, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | FICHA PERINATAL. TAMANHO 21X30CM, 100X1 VIAS, 1X1 COR, PAPEL OFFSET 75G, PRODUZIDA CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | BANNER EM LONA 280G. COM IMPRESSÃO COLORIDA, ACABAMENTO EM TUBO PVC, TAMANHO 1,20MX80CM, 4X0 CORES, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | PAINEL EM LONA FOSCA PERSONALIZADO. TAMANHO 1,60X1,20M, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | LAUDO MÉDICO CAPS. TAMANHO 21X30CM, 100X1 VIAS, 1X0 COR, PAPEL OFFSET 75G, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | BANNER EM LONA 280G COM IMPRESSÃO DIGITAL EM ALTA RESOLUÇÃO. ACABAMENTO BAINHA E ILHÓS NAS EXTREMIDADES. TAMANHO 5X2,30M, 4X0 CORES, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. (EXCLUSIVO ME OU EPP) | REQUISIÇÃO DE MATERIAL. TAMANHO 15X21CM, 50X2 VIAS, 1X1 COR, PAPEL CARBONADO OFFSET 75G, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | TERMO DE APREENSÃO/INUTILIZAÇÃO VIGILÂNCIA SANITÁRIA. TAMANHO 21X30CM, 25X4 VIAS, 1X0 COR, PAPEL OFFSET 75G, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE. | PAINEL EM LONA FOSCA PERSONALIZADO. TAMANHO 2,40X1,50M, PRODUZIDO CONFORME MODELO ENVIADO PELA SECRETARIA SOLICITANTE.",saude_mental,caps,caps,contratado
PNCP,75380071000166-2-000065/2025,4122602,Rondon,PR,MUNICIPIO DE RONDON,2025-08-29,16173.4,"Aquisicao de Generos Alimenticios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, ou de suas organizacoes, que serao destinados ao fornecimento de alimentacao nas instituicoes de Educacao Basica da Rede Publica de Ensino do Municipio, em atendimento ao Programa Nacional de Alimentacao Escolar (PNAE).",seguranca_alimentar,alimentacao_escolar,alimentacao escolar;pnae,contratado
PNCP,75380071000166-2-000065/2025,4122602,Rondon,PR,MUNICIPIO DE RONDON,2025-08-29,16173.4,"Aquisicao de Generos Alimenticios oriundos da Agricultura Familiar e do Empreendedor Familiar Rural, ou de suas organizacoes, que serao destinados ao fornecimento de alimentacao nas instituicoes de Educacao Basica da Rede Publica de Ensino do Municipio, em atendimento ao Programa Nacional de Alimentacao Escolar (PNAE).",seguranca_alimentar,agricultura_familiar,agricultura familiar,contratado
PNCP,05505334000130-2-000032/2025,2104909,Guimarães,MA,MUNICIPIO DE GUIMARAES,2025-06-03,82885.01,Contratação de empresa para fornecimento de gêneros alimentícios destinados a elaboração da merenda escolar dos alunos da rede pública de ensino do município de Guimarães/MA,seguranca_alimentar,alimentacao_escolar,merenda escolar;merenda,contratado
PNCP,05505334000130-2-000033/2025,2104909,Guimarães,MA,MUNICIPIO DE GUIMARAES,2025-06-03,20188.95,"Contratação de empresa para fornecimento de gêneros alimentícios destinados a elaboração da merenda escolar dos alunos da rede pública de ensino do município de Guimarães/MA, através do Programa Nacional de Alimentação Escolar - PNAE",seguranca_alimentar,alimentacao_escolar,alimentacao escolar;merenda escolar;merenda;pnae,contratado
PNCP,05505334000130-2-000034/2025,2104909,Guimarães,MA,MUNICIPIO DE GUIMARAES,2025-06-03,327694.45,"Contratação de empresa para fornecimento de gêneros alimentícios destinados a elaboração da merenda escolar dos alunos da rede pública de ensino do município de Guimarães/MA, através do Programa Nacional de alimentação Escolar - PNAE",seguranca_alimentar,alimentacao_escolar,alimentacao escolar;merenda escolar;merenda;pnae,contratado
PNCP,05505334000130-2-000035/2025,2104909,Guimarães,MA,MUNICIPIO DE GUIMARAES,2025-06-03,609605.92,Contratação de empresa para fornecimento de gêneros alimentícios destinados a elaboração da merenda escolar dos alunos da rede pública de ensino do município de Guimarães/MA,seguranca_alimentar,alimentacao_escolar,merenda escolar;merenda,contratado
PNCP,22681423000157-2-000114/2025,3126703,Francisco Sá,MG,MUNICIPIO DE FRANCISCO SA,2025-05-21,6111.4,CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR  PNAE EM ATENDIMENTO A SECRETARIA MUNICIPAL DE EDUCACAO DE FRANCISCO SAMG.,seguranca_alimentar,alimentacao_escolar,alimentacao escolar;pnae,contratado
PNCP,22681423000157-2-000114/2025,3126703,Francisco Sá,MG,MUNICIPIO DE FRANCISCO SA,2025-05-21,6111.4,CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR  PNAE EM ATENDIMENTO A SECRETARIA MUNICIPAL DE EDUCACAO DE FRANCISCO SAMG.,seguranca_alimentar,agricultura_familiar,agricultura familiar,contratado
PNCP,22681423000157-2-000115/2025,3126703,Francisco Sá,MG,MUNICIPIO DE FRANCISCO SA,2025-05-21,4385.42,CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR  PNAE EM ATENDIMENTO A SECRETARIA MUNICIPAL DE EDUCACAO DE FRANCISCO SAMG.,seguranca_alimentar,alimentacao_escolar,alimentacao escolar;pnae,contratado
PNCP,22681423000157-2-000115/2025,3126703,Francisco Sá,MG,MUNICIPIO DE FRANCISCO SA,2025-05-21,4385.42,CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR  PNAE EM ATENDIMENTO A SECRETARIA MUNICIPAL DE EDUCACAO DE FRANCISCO SAMG.,seguranca_alimentar,agricultura_familiar,agricultura familiar,contratado
PNCP,22681423000157-2-000116/2025,3126703,Francisco Sá,MG,MUNICIPIO DE FRANCISCO SA,2025-05-21,5696.9,CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR  PNAE EM ATENDIMENTO A SECRETARIA MUNICIPAL DE EDUCACAO DE FRANCISCO SAMG.,seguranca_alimentar,alimentacao_escolar,alimentacao escolar;pnae,contratado
PNCP,22681423000157-2-000116/2025,3126703,Francisco Sá,MG,MUNICIPIO DE FRANCISCO SA,2025-05-21,5696.9,CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR  PNAE EM ATENDIMENTO A SECRETARIA MUNICIPAL DE EDUCACAO DE FRANCISCO SAMG.,seguranca_alimentar,agricultura_familiar,agricultura familiar,contratado
PNCP,13825476000103-2-000108/2025,2928703,Santo Antônio de Jesus,BA,MUNICIPIO DE SANTO ANTONIO DE JESUS,2025-08-26,7000.0,"É objeto desta contratação pessoa física e/ou pessoa jurídica para FORNECIMENTO DE MUDAS DE CACAU, para atendimento ao PROGRAMA DE AQUISIÇÃO DE ALIMENTOS/PAA.",seguranca_alimentar,agricultura_familiar,programa de aquisicao de alimentos,contratado
PNCP,22681423000157-2-000117/2025,3126703,Francisco Sá,MG,MUNICIPIO DE FRANCISCO SA,2025-05-21,2088.7,CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR  PNAE EM ATENDIMENTO A SECRETARIA MUNICIPAL DE EDUCACAO DE FRANCISCO SAMG.,seguranca_alimentar,alimentacao_escolar,alimentacao escolar;pnae,contratado
PNCP,22681423000157-2-000117/2025,3126703,Francisco Sá,MG,MUNICIPIO DE FRANCISCO SA,2025-05-21,2088.7,CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA ATENDIMENTO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR  PNAE EM ATENDIMENTO A SECRETARIA MUNICIPAL DE EDUCACAO DE FRANCISCO SAMG.,seguranca_alimentar,agricultura_familiar,agricultura familiar,contratado
PNCP,15024003000132-2-000077/2025,5107909,Sinop,MT,MUNICIPIO DE SINOP,2025-08-20,0.0,"REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇO DE TRANSPORTE ESCOLAR (NOVAS LINHAS), PARA ATENDER AS NOVAS DEMANDAS DO SETOR DE TRANSPORTE ESCOLAR DA SECRETARIA M",busca_ativa_escolar,transporte_escolar,transporte escolar,contratado
PNCP,83268011000184-2-000339/2025,1503457,Ipixuna do Pará,PA,MUNICIPIO DE IPIXUNA DO PARA,2025-09-01,17110.48,"AQUISIÇÃO DE ALIMENTAÇÃO REFERENTE A MERENDA ESCOLAR, VISANDO ATENDER AS NECESSIDADES DAS ESCOLAS MUNICIPAIS DO MUNICIPIO DE IPIXUNA DO PARÁ, PARA USO NO DECORRER DO EXERCÍCIO DE 2025",seguranca_alimentar,alimentacao_escolar,merenda escolar;merenda,contratado
PNCP,18593103000178-2-006311/2025,3143104,Monte Carmelo,MG,MUNICIPIO DE MONTE CARMELO,2025-08-29,1953.5,"REFERE-SE A AQUISIÇÃO DE TINTAS E MATERIAL PARA PINTURA, DESTINADOS A MANUTENÇÃO NA CRECHE ALICE MONTALVÃO EM CELSO BUENO NESTE MUNICIPIO.",primeira_infancia,creche_pre_escola,creche,contratado
PNCP,07655277000100-2-000235/2025,2308302,Milagres,CE,MUNICIPIO DE MILAGRES,2025-08-29,5791966.33,CONTRATAÇÃO DE PESSOA JURÍDICA PARA PRESTAÇÃO DE SERVIÇOS NA CONSTRUÇÃO DE CRECHE PRÉ-ESCOLA - TIPO 1 PADRÃO FNDE,primeira_infancia,creche_pre_escola,creche;pre-escola,contratado
PNCP,01298975000100-2-000627/2025,5200308,Alexânia,GO,MUNICIPIO DE ALEXANIA,2025-08-01,13000.0,"CONTRATO DE PRESTAÇÃO DE SERVIÇOS DE MONITORIA DE TRANSPORTE ESCOLAR,  ITEM 03, DO CREDENCIAMENTO N° 05/25, DISPONIBILIZANDO ATÉ 200H MENSAIS, JUNTO A SME, O PRESENTE CONTRATO TERÁ VIGENCIA ATÉ 31/12/2025.",busca_ativa_escolar,transporte_escolar,transporte escolar,contratado
PNCP,18468033000126-2-002857/2025,3148103,Patrocínio,MG,MUNICIPIO DE PATROCINIO,2025-09-01,6208.48,"CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DIRETAMENTE DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL CONFORME PARAGRAFO PRIMEIRO DO ARTIGO 14 DA LEI N 11.947/2009 E RESOLUCAO CD/FNDE N 06 DE 08 DE MAIO DE 2020, QUE DISPOE SOBRE O PNAE, E SUASD ALTERACOES POSTERIORES.",seguranca_alimentar,alimentacao_escolar,pnae,contratado
PNCP,18468033000126-2-002857/2025,3148103,Patrocínio,MG,MUNICIPIO DE PATROCINIO,2025-09-01,6208.48,"CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DIRETAMENTE DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL CONFORME PARAGRAFO PRIMEIRO DO ARTIGO 14 DA LEI N 11.947/2009 E RESOLUCAO CD/FNDE N 06 DE 08 DE MAIO DE 2020, QUE DISPOE SOBRE O PNAE, E SUASD ALTERACOES POSTERIORES.",seguranca_alimentar,agricultura_familiar,agricultura familiar,contratado
PNCP,63386627000142-2-000078/2025,2303931,Choró,CE,MUNICIPIO DE CHORO,2025-08-18,496072.99,AQUISIÇÕES DE GÊNEROS ALIMENTÍCIOS DESTINADOS A MERENDA ESCOLAR DO MUNICIPIO DE CHORÓ-CE,seguranca_alimentar,alimentacao_escolar,merenda escolar;merenda,contratado
PNCP,18125146000129-2-000300/2025,3109303,Buritis,MG,MUNICIPIO DE BURITIS,2025-08-04,0.0,Contratação de empresas especializadas para a prestação de serviços de transporte escolar,busca_ativa_escolar,transporte_escolar,transporte escolar,contratado
PNCP,18125146000129-2-000309/2025,3109303,Buritis,MG,MUNICIPIO DE BURITIS,2025-08-04,0.0,Contratação de empresas especializadas para a prestação de serviços de transporte escolar,busca_ativa_escolar,transporte_escolar,transporte escolar,contratado
PNCP,18125146000129-2-000310/2025,3109303,Buritis,MG,MUNICIPIO DE BURITIS,2025-08-04,0.0,Contratação de empresas especializadas para a prestação de serviços de transporte escolar,busca_ativa_escolar,transporte_escolar,transporte escolar,contratado
PNCP,01298975000100-2-000619/2025,5200308,Alexânia,GO,MUNICIPIO DE ALEXANIA,2025-08-01,13000.0,"CONTRATO DE PRESTAÇÃO DE SERVIÇOS DE MONITORIA DE TRANSPORTE ESCOLAR,  ITEM 03, DO CREDENCIAMENTO N° 05/25, DISPONIBILIZANDO ATÉ 200H MENSAIS, JUNTO A SME, O PRESENTE CONTRATO TERÁ VIGENCIA ATÉ 31/12/2025.",busca_ativa_escolar,transporte_escolar,transporte escolar,contratado
PNCP,01298975000100-2-000620/2025,5200308,Alexânia,GO,MUNICIPIO DE ALEXANIA,2025-08-01,13000.0,"CONTRATO DE PRESTAÇÃO DE SERVIÇOS DE MONITORIA DE TRANSPORTE ESCOLAR,  ITEM 03, DO CREDENCIAMENTO N° 05/25, DISPONIBILIZANDO ATÉ 200H MENSAIS, JUNTO A SME, O PRESENTE CONTRATO TERÁ VIGENCIA ATÉ 31/12/2025.",busca_ativa_escolar,transporte_escolar,transporte escolar,contratado
PNCP,46190305000104-2-001719/2025,5203302,Bela Vista de Goiás,GO,FUNDO MUNICIPAL DE EDUCACAO DE BELA VISTA DE GOIAS - FME,2025-08-21,238.0,"VALOR QUE SE EMPENHA PARA OCORRER DESPESA COM GÊNEROS ALIMENTICIOS PARA ATENDER AS NECESSIDADES DAS ESCOLAS CRECHES E CMEI'S, A PEDIDO DA SEC MUN DE EDUCAÇÃO, CONFORME PREGÃO ELETRÔNICO Nº 021/2025 DA ATA DE REGISTRO DE PREÇO Nº 11/2025 ORDEM Nº 143356",primeira_infancia,creche_pre_escola,creches;cmei,contratado
